suite,case_id,backend,status,result,expected,elapsed_sec,error_type,error_message,tags,source
real,50,essence,solved,34650,34650,28.581752,,,bag;tuple,problems/real/corpus.json
real,53,wfomc,solved,28800,28800,5.459394,,,set;circle;together,problems/real/corpus.json
real,53,propositionalwfomc,error,,28800,6.908446,GanakError,ganak exited with code 255,set;circle;together,problems/real/corpus.json
real,53,coso,error,,28800,0.169412,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;together,problems/real/corpus.json
real,53,asp,unsolved,,28800,0.146992,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;together,problems/real/corpus.json
real,53,essence,unsolved,,28800,0.143060,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;together,problems/real/corpus.json
real,55,wfomc,solved,18,18,0.433928,,,set;tuple;index;not constraint;compare element,problems/real/corpus.json
real,55,propositionalwfomc,error,,18,0.920479,GanakError,ganak exited with code 255,set;tuple;index;not constraint;compare element,problems/real/corpus.json
real,55,coso,solved,18,18,0.163871,,,set;tuple;index;not constraint;compare element,problems/real/corpus.json
real,55,asp,solved,18,18,0.124515,,,set;tuple;index;not constraint;compare element,problems/real/corpus.json
real,55,essence,solved,18,18,1.174605,,,set;tuple;index;not constraint;compare element,problems/real/corpus.json
real,56,wfomc,solved,45045,45045,0.270505,,,set;choose;multiple choosing,problems/real/corpus.json
real,56,propositionalwfomc,error,,45045,0.438619,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,56,coso,wrong,15,45045,0.148308,WrongAnswer,"expected 45045, got 15",set;choose;multiple choosing,problems/real/corpus.json
real,56,asp,unsolved,15,45045,0.126497,WrongAnswer,"expected 45045, got 15",set;choose;multiple choosing,problems/real/corpus.json
real,56,essence,unsolved,15,45045,2.183162,WrongAnswer,"expected 45045, got 15",set;choose;multiple choosing,problems/real/corpus.json
real,57,wfomc,solved,25972650,25972650,0.355898,,,set;choose;multiple choosing,problems/real/corpus.json
real,57,propositionalwfomc,error,,25972650,26.495777,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,57,coso,error,,25972650,0.162996,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (#2, #3).",set;choose;multiple choosing,problems/real/corpus.json
real,57,asp,unsolved,,25972650,0.138585,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (#2, #3).",set;choose;multiple choosing,problems/real/corpus.json
real,57,essence,unsolved,,25972650,0.139064,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (#2, #3).",set;choose;multiple choosing,problems/real/corpus.json
real,58,wfomc,solved,280,280,0.343061,,,set;choose;multiple choosing,problems/real/corpus.json
real,58,propositionalwfomc,error,,280,0.576803,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,58,coso,error,,280,0.147783,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (dogs, cats).",set;choose;multiple choosing,problems/real/corpus.json
real,58,asp,unsolved,,280,0.137418,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (dogs, cats).",set;choose;multiple choosing,problems/real/corpus.json
real,58,essence,unsolved,,280,0.129682,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (dogs, cats).",set;choose;multiple choosing,problems/real/corpus.json
real,59,wfomc,solved,10,10,0.222722,,,set;choose,problems/real/corpus.json
real,59,propositionalwfomc,error,,10,0.207914,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,59,coso,solved,10,10,0.133032,,,set;choose,problems/real/corpus.json
real,59,asp,solved,10,10,0.119582,,,set;choose,problems/real/corpus.json
real,59,essence,solved,10,10,1.267666,,,set;choose,problems/real/corpus.json
real,60,wfomc,solved,36,36,0.229392,,,set;choose,problems/real/corpus.json
real,60,propositionalwfomc,error,,36,0.230526,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,60,coso,solved,36,36,0.134454,,,set;choose,problems/real/corpus.json
real,60,asp,solved,36,36,0.111164,,,set;choose,problems/real/corpus.json
real,60,essence,solved,36,36,1.618343,,,set;choose,problems/real/corpus.json
real,61,wfomc,solved,5120,5120,0.341009,,,set;choose;multiple choosing,problems/real/corpus.json
real,61,propositionalwfomc,error,,5120,0.710433,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,61,coso,error,,5120,0.142525,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (chairman, rest).",set;choose;multiple choosing,problems/real/corpus.json
real,61,asp,unsolved,,5120,0.131746,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (chairman, rest).",set;choose;multiple choosing,problems/real/corpus.json
real,61,essence,unsolved,,5120,0.131511,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (chairman, rest).",set;choose;multiple choosing,problems/real/corpus.json
real,62,wfomc,solved,1920,1920,0.649540,,,set;choose;multiple choosing;choose_permute;tuple,problems/real/corpus.json
real,62,propositionalwfomc,error,,1920,3.558910,GanakError,ganak exited with code 255,set;choose;multiple choosing;choose_permute;tuple,problems/real/corpus.json
real,62,coso,error,,1920,0.186805,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (female_lead, male_lead, others).",set;choose;multiple choosing;choose_permute;tuple,problems/real/corpus.json
real,62,asp,unsolved,,1920,0.161060,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (female_lead, male_lead, others).",set;choose;multiple choosing;choose_permute;tuple,problems/real/corpus.json
real,62,essence,unsolved,,1920,0.149612,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (female_lead, male_lead, others).",set;choose;multiple choosing;choose_permute;tuple,problems/real/corpus.json
real,63,wfomc,solved,220,220,0.232394,,,set;choose,problems/real/corpus.json
real,63,propositionalwfomc,error,,220,0.252243,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,63,coso,solved,220,220,0.133760,,,set;choose,problems/real/corpus.json
real,63,asp,solved,220,220,0.131809,,,set;choose,problems/real/corpus.json
real,63,essence,solved,220,220,2.098516,,,set;choose,problems/real/corpus.json
real,65,wfomc,solved,61328,61328,0.630009,,,set;choose_replace_permute;tuple;index;compare element;count element;not constraint;or constraint,problems/real/corpus.json
real,65,propositionalwfomc,error,,61328,3.347214,GanakError,ganak exited with code 255,set;choose_replace_permute;tuple;index;compare element;count element;not constraint;or constraint,problems/real/corpus.json
real,65,coso,solved,61328,61328,0.572636,,,set;choose_replace_permute;tuple;index;compare element;count element;not constraint;or constraint,problems/real/corpus.json
real,65,asp,unsolved,,61328,100.105678,TimeoutError,Timed out after 100.000s,set;choose_replace_permute;tuple;index;compare element;count element;not constraint;or constraint,problems/real/corpus.json
real,65,essence,solved,61328,61328,50.969008,,,set;choose_replace_permute;tuple;index;compare element;count element;not constraint;or constraint,problems/real/corpus.json
real,66,wfomc,solved,750,750,0.408587,,,set;choose;multiple choosing,problems/real/corpus.json
real,66,propositionalwfomc,error,,750,0.281088,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,66,coso,solved,750,750,0.211032,,,set;choose;multiple choosing,problems/real/corpus.json
real,66,asp,solved,750,750,0.201613,,,set;choose;multiple choosing,problems/real/corpus.json
real,66,essence,solved,750,750,4.324705,,,set;choose;multiple choosing,problems/real/corpus.json
real,67,wfomc,solved,840,840,0.281951,,,set;choose;circle,problems/real/corpus.json
real,67,propositionalwfomc,error,,840,0.336706,GanakError,ganak exited with code 255,set;choose;circle,problems/real/corpus.json
real,67,coso,error,,840,0.138497,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;choose;circle,problems/real/corpus.json
real,67,asp,unsolved,,840,0.121355,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;choose;circle,problems/real/corpus.json
real,67,essence,unsolved,,840,0.120074,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;choose;circle,problems/real/corpus.json
real,68,wfomc,solved,252,252,0.333087,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,68,propositionalwfomc,error,,252,0.595745,GanakError,ganak exited with code 255,set;choose;intersection;size constraint,problems/real/corpus.json
real,68,coso,solved,252,252,0.218084,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,68,asp,solved,252,252,0.211238,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,68,essence,solved,252,252,2.654401,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,69,wfomc,solved,840,840,0.446229,,,bag;tuple,problems/real/corpus.json
real,69,propositionalwfomc,error,,840,2.013287,GanakError,ganak exited with code 255,bag;tuple,problems/real/corpus.json
real,69,coso,solved,840,840,0.137962,,,bag;tuple,problems/real/corpus.json
real,69,asp,solved,840,840,19.453234,,,bag;tuple,problems/real/corpus.json
real,69,essence,solved,840,840,1.724503,,,bag;tuple,problems/real/corpus.json
real,70,wfomc,solved,28,28,0.512219,,,set;choose_replace,problems/real/corpus.json
real,70,propositionalwfomc,error,,28,0.487611,GanakError,ganak exited with code 255,set;choose_replace,problems/real/corpus.json
real,70,coso,wrong,0,28,0.137477,WrongAnswer,"expected 28, got 0",set;choose_replace,problems/real/corpus.json
real,70,asp,solved,28,28,0.122451,,,set;choose_replace,problems/real/corpus.json
real,70,essence,solved,28,28,0.872593,,,set;choose_replace,problems/real/corpus.json
real,71,wfomc,solved,12650,12650,0.234221,,,set;choose,problems/real/corpus.json
real,71,propositionalwfomc,error,,12650,0.402711,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,71,coso,solved,12650,12650,0.134466,,,set;choose,problems/real/corpus.json
real,71,asp,solved,12650,12650,4.032565,,,set;choose,problems/real/corpus.json
real,71,essence,solved,12650,12650,15.178635,,,set;choose,problems/real/corpus.json
real,72,wfomc,solved,75075,75075,0.272018,,,set;choose;multiple choosing,problems/real/corpus.json
real,72,propositionalwfomc,error,,75075,0.452280,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,72,coso,wrong,105,75075,0.152528,WrongAnswer,"expected 75075, got 105",set;choose;multiple choosing,problems/real/corpus.json
real,72,asp,unsolved,105,75075,0.141853,WrongAnswer,"expected 75075, got 105",set;choose;multiple choosing,problems/real/corpus.json
real,72,essence,unsolved,105,75075,2.346890,WrongAnswer,"expected 75075, got 105",set;choose;multiple choosing,problems/real/corpus.json
real,73,wfomc,solved,48,48,0.805398,,,bag;tuple;choose_permute;in,problems/real/corpus.json
real,73,propositionalwfomc,error,,48,2.113063,GanakError,ganak exited with code 255,bag;tuple;choose_permute;in,problems/real/corpus.json
real,73,coso,wrong,72,48,0.156419,WrongAnswer,"expected 48, got 72",bag;tuple;choose_permute;in,problems/real/corpus.json
real,73,asp,unsolved,194,48,0.156206,WrongAnswer,"expected 48, got 194",bag;tuple;choose_permute;in,problems/real/corpus.json
real,73,essence,unsolved,,48,0.369057,RuntimeError,Error:,bag;tuple;choose_permute;in,problems/real/corpus.json
real,74,wfomc,solved,30951,30951,0.487755,,,set;choose_replace_permute;index;compare element;multiplicity constraint;not constraint;benchmark,problems/real/corpus.json
real,74,propositionalwfomc,error,,30951,2.187134,GanakError,ganak exited with code 255,set;choose_replace_permute;index;compare element;multiplicity constraint;not constraint;benchmark,problems/real/corpus.json
real,74,coso,wrong,36000,30951,0.186673,WrongAnswer,"expected 30951, got 36000",set;choose_replace_permute;index;compare element;multiplicity constraint;not constraint;benchmark,problems/real/corpus.json
real,74,asp,unsolved,,30951,100.105404,TimeoutError,Timed out after 100.000s,set;choose_replace_permute;index;compare element;multiplicity constraint;not constraint;benchmark,problems/real/corpus.json
real,74,essence,solved,30951,30951,26.509511,,,set;choose_replace_permute;index;compare element;multiplicity constraint;not constraint;benchmark,problems/real/corpus.json
real,75,wfomc,solved,6,6,0.564995,,,bag;tuple,problems/real/corpus.json
real,75,propositionalwfomc,error,,6,1.077777,GanakError,ganak exited with code 255,bag;tuple,problems/real/corpus.json
real,75,coso,solved,6,6,0.135542,,,bag;tuple,problems/real/corpus.json
real,75,asp,solved,6,6,0.122243,,,bag;tuple,problems/real/corpus.json
real,75,essence,solved,6,6,0.878188,,,bag;tuple,problems/real/corpus.json
real,76,wfomc,solved,70,70,0.352408,,,set;partition;not constraint;subset;benchmark,problems/real/corpus.json
real,76,propositionalwfomc,error,,70,0.507062,GanakError,ganak exited with code 255,set;partition;not constraint;subset;benchmark,problems/real/corpus.json
real,76,coso,wrong,0,70,0.209755,WrongAnswer,"expected 70, got 0",set;partition;not constraint;subset;benchmark,problems/real/corpus.json
real,76,asp,unsolved,0,70,0.181672,WrongAnswer,"expected 70, got 0",set;partition;not constraint;subset;benchmark,problems/real/corpus.json
real,76,essence,unsolved,,70,0.433648,RuntimeError,Error:,set;partition;not constraint;subset;benchmark,problems/real/corpus.json
real,78,wfomc,solved,1414,1414,0.405887,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,78,propositionalwfomc,error,,1414,1.214466,GanakError,ganak exited with code 255,set;choose;intersection;size constraint,problems/real/corpus.json
